,Area,Mean,Min,Max,X,Y,Slice,Counter,Count
1806,0,159,159,159,59.333,154.667,362,0,2095
1807,0,84,84,84,77.333,132.667,362,0,2095
1808,0,14,14,14,150,152.667,362,0,2095
1809,0,145,145,145,230.667,194,362,0,2095
1810,0,8,8,8,88,156.667,362,0,2095
1811,0,102,102,102,39.333,176,363,0,2095
1812,0,151,151,151,72,159.333,363,0,2095
1813,0,6,6,6,133.333,152.667,363,0,2095
1814,0,142,142,142,204,117.333,363,0,2095
1815,0,86,86,86,69.333,191.333,363,0,2095
1816,0,105,105,105,40.667,180.667,364,0,2095
1817,0,109,109,109,66,160,364,0,2095
1818,0,8,8,8,141.333,148,364,0,2095
1819,0,96,96,96,202.667,113.333,364,0,2095
1820,0,112,112,112,70.667,193.333,364,0,2095
1821,0,88,88,88,42,200,365,0,2095
1822,0,149,149,149,64,176.667,365,0,2095
1823,0,9,9,9,127.333,147.333,365,0,2095
1824,0,155,155,155,172,99.333,365,0,2095
1825,0,130,130,130,73.333,208,365,0,2095
1826,0,76,76,76,421,383,366,0,2095
1827,0,123,123,123,410,419,366,0,2095
1828,0,4,4,4,340,445,366,0,2095
1829,0,104,104,104,265,429,366,0,2095
1830,0,101,101,101,384,399,366,0,2095
1831,0,109,109,109,426,309.333,367,0,2095
1832,0,122,122,122,422,347.333,367,0,2095
1833,0,8,8,8,376,390,367,0,2095
1834,0,146,146,146,349.333,456,367,0,2095
1835,0,123,123,123,393.333,326.667,367,0,2095
1836,0,78,78,78,476.667,77.333,368,0,2095
1837,0,157,157,157,462.667,111.333,368,0,2095
1838,0,11,11,11,444.667,157.333,368,0,2095
1839,0,148,148,148,440,235.333,368,0,2095
1840,0,97,97,97,438,89.333,368,0,2095
1841,0,93,93,93,482.667,213.333,369,0,2095
1842,0,120,120,120,448.667,217.333,369,0,2095
1843,0,7,7,7,395.333,174.667,369,0,2095
1844,0,99,99,99,332.667,121.333,369,0,2095
1845,0,114,114,114,456,185.333,369,0,2095
1846,0,109,109,109,483.333,119.333,370,0,2095
1847,0,152,152,152,460,148.667,370,0,2095
1848,0,12,12,12,387.333,158,370,0,2095
1849,0,104,104,104,307.333,149.333,370,0,2095
1850,0,17,17,17,446.667,120,370,0,2095
1851,0,118,118,118,479.333,370,371,0,2095
1852,0,109,109,109,454,342,371,0,2095
1853,0,3,3,3,450.667,270.667,371,0,2095
1854,0,112,112,112,450,177.333,371,0,2095
1855,0,109,109,109,478,330.667,371,0,2095
1856,0,45,45,45,476.667,376.667,372,0,2095
1857,0,118,118,118,450.667,353.333,372,0,2095
1858,0,1,1,1,444.667,273.333,372,0,2095
1859,0,79,79,79,458,195.333,372,0,2095
1860,0,78,78,78,474,337.333,372,0,2095
1861,0,123,123,123,463.333,438,373,0,2095
1862,0,104,104,104,442,404.667,373,0,2095
1863,0,4,4,4,454,323.333,373,0,2095
1864,0,147,147,147,450,236.667,373,0,2095
1865,0,40,40,40,467.333,400.667,373,0,2095
1866,0,58,58,58,442.667,464.667,374,0,2095
1867,0,97,97,97,416.667,444,374,0,2095
1868,0,11,11,11,426.667,379.333,374,0,2095
1869,0,77,77,77,382,323.333,374,0,2095
1870,0,80,80,80,442.667,434.667,374,0,2095
1871,0,136,136,136,428.667,444.667,375,0,2095
1872,0,87,87,87,404,412,375,0,2095
1873,0,7,7,7,407.333,351.333,375,0,2095
1874,0,134,134,134,394.667,270.667,375,0,2095
1875,0,111,111,111,438.667,402,375,0,2095
1876,0,124,124,124,420,438.667,376,0,2095
1877,0,104,104,104,399.333,402,376,0,2095
1878,0,10,10,10,398,332,376,0,2095
1879,0,87,87,87,391.333,268,376,0,2095
1880,0,78,78,78,432.667,397.333,376,0,2095
1881,0,65,65,65,378.667,449.333,377,0,2095
1882,0,116,116,116,376.667,408.667,377,0,2095
1883,0,7,7,7,397.333,351.333,377,0,2095
1884,0,139,139,139,398.667,274.667,377,0,2095
1885,0,110,110,110,409.333,418,377,0,2095
1886,0,102,102,102,383.333,453.333,378,0,2095
1887,0,111,111,111,374,412.667,378,0,2095
1888,0,8,8,8,395.333,352,378,0,2095
1889,0,138,138,138,400,273.333,378,0,2095
1890,0,123,123,123,409.333,417.333,378,0,2095
1891,0,79,79,79,73.333,348.667,379,0,2095
1892,0,86,86,86,115.333,358.667,379,0,2095
1893,0,1,1,1,162.667,414.667,379,0,2095
1894,0,72,72,72,223.333,478.667,379,0,2095
1895,0,55,55,55,95.333,386,379,0,2095
1896,0,113,113,113,310.667,480.667,380,0,2095
1897,0,121,121,121,288,451.333,380,0,2095
1898,0,3,3,3,305.333,392,380,0,2095
1899,0,109,109,109,336.333,328,380,0,2095
1900,0,95,95,95,321,441.333,380,0,2095
1901,0,74,74,74,480.333,448,381,0,2095
1902,0,96,96,96,445,461.333,381,0,2095
1903,0,4,4,4,388.333,432.667,381,0,2095
1904,0,116,116,116,307.667,383.333,381,0,2095
1905,0,81,81,81,447,429.333,381,0,2095
1906,0,106,106,106,472.333,480.667,382,0,2095
1907,0,125,125,125,436.333,466,382,0,2095
1908,0,4,4,4,388.333,426,382,0,2095
1909,0,104,104,104,323,390,382,0,2095
1910,0,75,75,75,458.333,449.333,382,0,2095
1911,0,114,114,114,297,480.667,383,0,2095
1912,0,64,64,64,321,447.333,383,0,2095
1913,0,1,1,1,373.667,438,383,0,2095
1914,0,90,90,90,447.667,402,383,0,2095
1915,0,116,116,116,336.333,474,383,0,2095
1916,0,114,114,114,171.667,481.333,384,0,2095
1917,0,100,100,100,200.333,449.333,384,0,2095
1918,0,1,1,1,280.333,444.667,384,0,2095
1919,0,92,92,92,353.667,432,384,0,2095
1920,0,52,52,52,210.333,474,384,0,2095
1921,0,90,90,90,93.333,362,385,0,2095
1922,0,96,96,96,126.667,386,385,0,2095
1923,0,26,26,26,156,439.333,385,0,2095
1924,0,106,106,106,242.667,466.667,385,0,2095
1925,0,84,84,84,98,406,385,0,2095
1926,0,69,69,69,112,198,386,0,2095
1927,0,102,102,102,130.667,234,386,0,2095
1928,0,2,2,2,110.667,290,386,0,2095
1929,0,85,85,85,127.333,375.333,386,0,2095
1930,0,64,64,64,96,237.333,386,0,2095
1931,0,81,81,81,378.667,78,387,0,2095
1932,0,182,182,182,364,111.333,387,0,2095
1933,0,4,4,4,318,125.333,387,0,2095
1934,0,120,120,120,234,102.667,387,0,2095
1935,0,40,40,40,342,91.333,387,0,2095
1936,0,158,158,158,446.667,80.667,388,0,2095
1937,0,171,171,171,420.667,111.333,388,0,2095
1938,0,6,6,6,362,110.667,388,0,2095
1939,0,92,92,92,278,128.667,388,0,2095
1940,0,136,136,136,405.333,82.667,388,0,2095
1941,0,98,98,98,223,478.667,389,0,2095
1942,0,96,96,96,253.667,451.333,389,0,2095
1943,0,7,7,7,334.333,446,389,0,2095
1944,0,115,115,115,416.333,448,389,0,2095
1945,0,115,115,115,259.667,478,389,0,2095
1946,0,103,103,103,169,458,390,0,2095
1947,0,100,100,100,207,435.333,390,0,2095
1948,0,2,2,2,277.667,443.333,390,0,2095
1949,0,129,129,129,365,443.333,390,0,2095
1950,0,88,88,88,213,468,390,0,2095
1951,0,85,85,85,97.667,396.667,391,0,2095
1952,0,104,104,104,137.667,394.667,391,0,2095
1953,0,1,1,1,180.333,432.667,391,0,2095
1954,0,55,55,55,270.333,470,391,0,2095
1955,0,85,85,85,123,422,391,0,2095
1956,0,85,85,85,203,352,392,0,2095
1957,0,31,31,31,222.333,313.333,392,0,2095
1958,0,14,14,14,285,306,392,0,2095
1959,0,133,133,133,359.667,267.333,392,0,2095
1960,0,38,38,38,243,336.667,392,0,2095
1961,0,107,107,107,203.667,348,393,0,2095
1962,0,99,99,99,226.333,306.667,393,0,2095
1963,0,3,3,3,285.667,298,393,0,2095
1964,0,145,145,145,361,264.667,393,0,2095
1965,0,111,111,111,240.333,339.333,393,0,2095
1966,0,125,125,125,444.667,64.667,394,0,2095
1967,0,3,3,3,446.667,94,394,0,2095
1968,0,2,2,2,420.667,159.333,394,0,2095
1969,0,135,135,135,428.667,242,394,0,2095
1970,0,19,19,19,414.667,84,394,0,2095
1971,0,110,110,110,450.667,64,395,0,2095
1972,0,105,105,105,449.333,97.333,395,0,2095
1973,0,1,1,1,421.333,149.333,395,0,2095
1974,0,131,131,131,423.333,234.667,395,0,2095
1975,0,104,104,104,414,69.333,395,0,2095
1976,0,119,119,119,452,65.333,396,0,2095
1977,0,74,74,74,449.333,95.333,396,0,2095
1978,0,2,2,2,410,152.667,396,0,2095
1979,0,119,119,119,401.333,223.333,396,0,2095
1980,0,66,66,66,413.333,73.333,396,0,2095
1981,0,101,101,101,449.333,65.333,397,0,2095
1982,0,5,5,5,448.667,92,397,0,2095
1983,0,2,2,2,410,156,397,0,2095
1984,0,96,96,96,394.667,204.667,397,0,2095
1985,0,114,114,114,412.667,72.667,397,0,2095
1986,0,110,110,110,274,92.667,398,0,2095
1987,0,2,2,2,300.667,82.667,398,0,2095
1988,0,2,2,2,352.667,101.333,398,0,2095
1989,0,129,129,129,450.667,145.333,398,0,2095
1990,0,70,70,70,299.333,106.667,398,0,2095
1991,0,151,151,151,49,237,399,0,2095
1992,0,119,119,119,45.333,199.333,399,0,2095
1993,0,5,5,5,94.667,180,399,0,2095
1994,0,57,57,57,190.667,161.333,399,0,2095
1995,0,117,117,117,75.333,237.333,399,0,2095
1996,0,99,99,99,447,66,400,0,2095
1997,0,145,145,145,432,101,400,0,2095
1998,0,2,2,2,362,132,400,0,2095
1999,0,148,148,148,271,141,400,0,2095
2000,0,9,9,9,408,75,400,0,2095
2001,0,126,126,126,438,75,401,0,2095
2002,0,134,134,134,403,99,401,0,2095
2003,0,25,25,25,337,91,401,0,2095
2004,0,96,96,96,234,94,401,0,2095
2005,0,17,17,17,395,69,401,0,2095
2006,0,127,127,127,408,158,402,0,2095
2007,0,140,140,140,374,180,402,0,2095
2008,0,22,22,22,307,178,402,0,2095
2009,0,127,127,127,213,210,402,0,2095
2010,0,125,125,125,374,142,402,0,2095
2011,0,132,132,132,55,310,403,0,2095
2012,0,87,87,87,54,274,403,0,2095
2013,0,2,2,2,83,217,403,0,2095
2014,0,161,161,161,75,138,403,0,2095
2015,0,139,139,139,81,284,403,0,2095
2016,0,100,100,100,48,431,404,0,2095
2017,0,94,94,94,70,398,404,0,2095
2018,0,11,11,11,137,394,404,0,2095
2019,0,137,137,137,212,355,404,0,2095
2020,0,125,125,125,86,429,404,0,2095
2021,0,123,123,123,57,466,405,0,2095
2022,0,0,0,0,63,428,405,0,2095
2023,0,2,2,2,105,394,405,0,2095
2024,0,126,126,126,187,348,405,0,2095
2025,0,116,116,116,89,444,405,0,2095
2026,0,102,102,102,57.333,346,406,0,2095
2027,0,80,80,80,91.333,358,406,0,2095
2028,0,5,5,5,120.667,408.667,406,0,2095
2029,0,117,117,117,128.667,316,406,0,2095
2030,0,105,105,105,57.333,384,406,0,2095
2031,0,166,166,166,116,82,407,0,2095
2032,0,18,18,18,154,82,407,0,2095
2033,0,4,4,4,184,118.667,407,0,2095
2034,0,107,107,107,240.667,190.667,407,0,2095
2035,0,201,201,201,142,111.333,407,0,2095
2036,0,161,161,161,135.333,80.667,408,0,2095
2037,0,50,50,50,172,81.333,408,0,2095
2038,0,4,4,4,215.333,126,408,0,2095
2039,0,153,153,153,270,199.333,408,0,2095
2040,0,184,184,184,157.333,110,408,0,2095
2041,0,115,115,115,129.333,91.333,409,0,2095
2042,0,138,138,138,166,88.667,409,0,2095
2043,0,3,3,3,208,139.333,409,0,2095
2044,0,147,147,147,249.333,208,409,0,2095
2045,0,171,171,171,154,119.333,409,0,2095
2046,0,101,101,101,74.667,82,410,0,2095
2047,0,98,98,98,95.333,106.667,410,0,2095
2048,0,110,110,110,98.667,192,410,0,2095
2049,0,129,129,129,99.333,270.667,410,0,2095
2050,0,83,83,83,64,115.333,410,0,2095
2051,0,103,103,103,132.667,86.667,411,0,2095
2052,0,153,153,153,142.667,124,411,0,2095
2053,0,6,6,6,105.333,178,411,0,2095
2054,0,83,83,83,59.333,260.667,411,0,2095
2055,0,126,126,126,111.333,114.667,411,0,2095
2056,0,54,54,54,455.333,462,412,0,2095
2057,0,93,93,93,441.333,441.333,412,0,2095
2058,0,6,6,6,451.333,379.333,412,0,2095
2059,0,84,84,84,374.667,362,412,0,2095
2060,0,73,73,73,461.333,439.333,412,0,2095
2061,0,95,95,95,476,484.667,413,0,2095
2062,0,97,97,97,448.667,460.667,413,0,2095
2063,0,4,4,4,443.333,398,413,0,2095
2064,0,97,97,97,445.333,345.333,413,0,2095
2065,0,52,52,52,476.667,456,413,0,2095
2066,0,85,85,85,482,436,414,0,2095
2067,0,130,130,130,449.333,449.333,414,0,2095
2068,0,9,9,9,390.667,425.333,414,0,2095
2069,0,89,89,89,338,367.333,414,0,2095
2070,0,24,24,24,450.667,416,414,0,2095
2071,0,85,85,85,482.667,436,415,0,2095
2072,0,108,108,108,448.667,448.667,415,0,2095
2073,0,4,4,4,381.333,420.667,415,0,2095
2074,0,112,112,112,336.667,366,415,0,2095
2075,0,110,110,110,451.333,414.667,415,0,2095
2076,0,131,131,131,469.333,442,416,0,2095
2077,0,125,125,125,430,436,416,0,2095
2078,0,6,6,6,379.333,393.333,416,0,2095
2079,0,96,96,96,326.667,350,416,0,2095
2080,0,80,80,80,447.333,407.333,416,0,2095
2081,0,77,77,77,480.667,440.667,417,0,2095
2082,0,122,122,122,446.667,435.333,417,0,2095
2083,0,4,4,4,388.667,398,417,0,2095
2084,0,103,103,103,338,356.667,417,0,2095
2085,0,108,108,108,460.667,404,417,0,2095
2086,0,73,73,73,481.333,438.667,418,0,2095
2087,0,107,107,107,446.667,434,418,0,2095
2088,0,7,7,7,392,400.667,418,0,2095
2089,0,122,122,122,341.333,354.667,418,0,2095
2090,0,101,101,101,459.333,403.333,418,0,2095
2091,0,94,94,94,482.667,441.333,419,0,2095
2092,0,122,122,122,446,435.333,419,0,2095
2093,0,3,3,3,392,398.667,419,0,2095
2094,0,97,97,97,340,358.667,419,0,2095
2095,0,37,37,37,458.667,405.333,419,0,2095
2096,0,26,26,26,382,468.667,420,0,2695
2097,0,125,125,125,370.667,430.667,420,0,2695
2098,0,4,4,4,384,365.333,420,0,2695
2099,0,122,122,122,390,293.333,420,0,2695
2100,0,110,110,110,405.333,432.667,420,0,2695
2101,0,7,7,7,259.333,472.667,421,0,2695
2102,0,83,83,83,280,438,421,0,2695
2103,0,6,6,6,337.333,409.333,421,0,2695
2104,0,120,120,120,408.667,361.333,421,0,2695
2105,0,122,122,122,301.333,463.333,421,0,2695
2106,0,104,104,104,276.667,475.333,422,0,2695
2107,0,95,95,95,283.333,434,422,0,2695
2108,0,6,6,6,332.667,380,422,0,2695
2109,0,131,131,131,380,324.667,422,0,2695
2110,0,117,117,117,313.333,449.333,422,0,2695
2111,0,107,107,107,308,472,423,0,2695
2112,0,107,107,107,294.667,435.333,423,0,2695
2113,0,8,8,8,322,372,423,0,2695
2114,0,129,129,129,342.667,296.667,423,0,2695
2115,0,123,123,123,328,434.667,423,0,2695
2116,0,115,115,115,312.667,471.333,424,0,2695
2117,0,114,114,114,296,432.667,424,0,2695
2118,0,6,6,6,320,366.667,424,0,2695
2119,0,137,137,137,334,290.667,424,0,2695
2120,0,124,124,124,332,432.667,424,0,2695
2121,0,117,117,117,475.333,463.333,425,0,2695
2122,0,109,109,109,451.333,431.333,425,0,2695
2123,0,4,4,4,460,364,425,0,2695
2124,0,87,87,87,453.333,279.333,425,0,2695
2125,0,100,100,100,480,422,425,0,2695
2126,0,66,66,66,479.333,478.667,426,0,2695
2127,0,145,145,145,452.667,457.333,426,0,2695
2128,0,14,14,14,453.333,382.667,426,0,2695
2129,0,123,123,123,454,297.333,426,0,2695
2130,0,125,125,125,479.333,438.667,426,0,2695
2131,0,118,118,118,454.667,426.667,427,0,2695
2132,0,102,102,102,426.667,446,427,0,2695
2133,0,4,4,4,366,423.333,427,0,2695
2134,0,57,57,57,335.333,346,427,0,2695
2135,0,69,69,69,420.667,415.333,427,0,2695
2136,0,95,95,95,479.333,329.333,428,0,2695
2137,0,127,127,127,454,299.333,428,0,2695
2138,0,5,5,5,460,235.333,428,0,2695
2139,0,110,110,110,454,141,428,0,2695
2140,0,43,43,43,480.667,288.667,428,0,2695
2141,0,43,43,43,161,88.667,429,0,2695
2142,0,90,90,90,203,88.667,429,0,2695
2143,0,8,8,8,267.667,109.333,429,0,2695
2144,0,160,160,160,352.333,94,429,0,2695
2145,0,41,41,41,189,110.667,429,0,2695
2146,0,100,100,100,129,86.667,430,0,2695
2147,0,130,130,130,172.333,84,430,0,2695
2148,0,5,5,5,235,104,430,0,2695
2149,0,155,155,155,326.333,113.333,430,0,2695
2150,0,115,115,115,160.333,109.333,430,0,2695
2151,0,109,109,109,164,490,431,0,2695
2152,0,6,6,6,136,478,431,0,2695
2153,0,5,5,5,108,408,431,0,2695
2154,0,130,130,130,126,337,431,0,2695
2155,0,119,119,119,156,456,431,0,2695
2156,0,89,89,89,44,97.333,432,0,2695
2157,0,120,120,120,74,116.667,432,0,2695
2158,0,14,14,14,71.333,184,432,0,2695
2159,0,158,158,158,62.667,257.333,432,0,2695
2160,0,115,115,115,47.333,134.667,432,0,2695
2161,0,118,118,118,40.667,100.667,433,0,2695
2162,0,84,84,84,75.333,108,433,0,2695
2163,0,5,5,5,85.333,184.667,433,0,2695
2164,0,114,114,114,110.667,270.667,433,0,2695
2165,0,87,87,87,44,135.333,433,0,2695
2166,0,91,91,91,82,78.667,434,0,2695
2167,0,170,170,170,103.333,104.667,434,0,2695
2168,0,18,18,18,100,182.667,434,0,2695
2169,0,125,125,125,95.333,267.333,434,0,2695
2170,0,103,103,103,70,112.667,434,0,2695
2171,0,163,163,163,361.333,100,435,0,2695
2172,0,120,120,120,312.667,114.667,435,0,2695
2173,0,26,26,26,255.333,85.333,435,0,2695
2174,0,153,153,153,164,124,435,0,2695
2175,0,96,96,96,317,76.667,435,0,2695
2176,0,153,153,153,451,121.333,436,0,2695
2177,0,59,59,59,411,114.667,436,0,2695
2178,0,30,30,30,353,90.667,436,0,2695
2179,0,122,122,122,258.333,87.333,436,0,2695
2180,0,1,1,1,431.667,93.333,436,0,2695
2181,0,117,117,117,433,86.667,437,0,2695
2182,0,146,146,146,437,119.333,437,0,2695
2183,0,15,15,15,369,135.333,437,0,2695
2184,0,113,113,113,287,194.667,437,0,2695
2185,0,119,119,119,400.333,84,437,0,2695
2186,0,127,127,127,454.333,77.333,438,0,2695
2187,0,147,147,147,435,111.333,438,0,2695
2188,0,9,9,9,355.667,143.333,438,0,2695
2189,0,88,88,88,276.333,164.667,438,0,2695
2190,0,65,65,65,412.333,89.333,438,0,2695
2191,0,101,101,101,67.333,102,439,0,2695
2192,0,113,113,113,100.667,98,439,0,2695
2193,0,3,3,3,126.667,126,439,0,2695
2194,0,144,144,144,200,89.333,439,0,2695
2195,0,74,74,74,69.333,130,439,0,2695
2196,0,125,125,125,7,6,440,0,2695
2197,0,133,133,133,2,1,440,0,2695
2198,0,2,2,2,65,297,440,0,2695
2199,0,134,134,134,60,228,440,0,2695
2200,0,122,122,122,2,9,440,0,2695
2201,0,121,121,121,102,269,441,0,2695
2202,0,134,134,134,111,306,441,0,2695
2203,0,3,3,3,80,342,441,0,2695
2204,0,119,119,119,104,388,441,0,2695
2205,0,81,81,81,78,296.667,441,0,2695
2206,0,84,84,84,416.667,152,442,0,2695
2207,0,104,104,104,444,178,442,0,2695
2208,0,21,21,21,431.333,256.667,442,0,2695
2209,0,113,113,113,412,316,442,0,2695
2210,0,108,108,108,412.667,187.333,442,0,2695
2211,0,102,102,102,417.333,152,443,0,2695
2212,0,0,0,0,444,182,443,0,2695
2213,0,7,7,7,435.333,260,443,0,2695
2214,0,122,122,122,410.667,316,443,0,2695
2215,0,129,129,129,412.667,190.667,443,0,2695
2216,0,137,137,137,416.667,62,444,0,2695
2217,0,83,83,83,408.667,98,444,0,2695
2218,0,15,15,15,359.333,149.333,444,0,2695
2219,0,101,101,101,320,200.667,444,0,2695
2220,0,95,95,95,384,82,444,0,2695
2221,0,129,129,129,416.667,78,445,0,2695
2222,0,141,141,141,398,104,445,0,2695
2223,0,43,43,43,330.667,146.667,445,0,2695
2224,0,139,139,139,296.667,178.667,445,0,2695
2225,0,81,81,81,380.667,82,445,0,2695
2226,0,144,144,144,3,6,446,0,2695
2227,0,165,165,165,9,2,446,0,2695
2228,0,9,9,9,420,352,446,0,2695
2229,0,135,135,135,431,280,446,0,2695
2230,0,163,163,163,9,7,446,0,2695
2231,0,138,138,138,444.667,193.333,447,0,2695
2232,0,137,137,137,428.667,226.667,447,0,2695
2233,0,29,29,29,372,262.667,447,0,2695
2234,0,137,137,137,344.667,312.667,447,0,2695
2235,0,75,75,75,409.333,203.333,447,0,2695
2236,0,154,154,154,74.667,76.667,448,0,2695
2237,0,167,167,167,108.667,71.333,448,0,2695
2238,0,59,59,59,164.667,102.667,448,0,2695
2239,0,175,175,175,193.333,116.667,448,0,2695
2240,0,4,4,4,101.333,102.667,448,0,2695
2241,0,108,108,108,366,478.667,449,0,2695
2242,0,72,72,72,348.667,444.667,449,0,2695
2243,0,8,8,8,366,376,449,0,2695
2244,0,117,117,117,374.667,315.333,449,0,2695
2245,0,40,40,40,378,444,449,0,2695
2246,0,68,68,68,64,94,450,0,2695
2247,0,36,36,36,98.667,99.333,450,0,2695
2248,0,30,30,30,127.333,134.667,450,0,2695
2249,0,150,150,150,92,154,450,0,2695
2250,0,76,76,76,76.667,121.333,450,0,2695
2251,0,132,132,132,61.333,66,451,0,2695
2252,0,127,127,127,80.667,90,451,0,2695
2253,0,18,18,18,86,166.667,451,0,2695
2254,0,90,90,90,76.667,206.667,451,0,2695
2255,0,81,81,81,55.333,101.333,451,0,2695
2256,0,158,158,158,76,74,452,0,2695
2257,0,66,66,66,112,84.667,452,0,2695
2258,0,27,27,27,147.333,140,452,0,2695
2259,0,166,166,166,178,192.667,452,0,2695
2260,0,106,106,106,85.333,110.667,452,0,2695
2261,0,129,129,129,78.667,477.333,453,0,2695
2262,0,125,125,125,56,452,453,0,2695
2263,0,29,29,29,66.667,372.667,453,0,2695
2264,0,129,129,129,123.333,341.333,453,0,2695
2265,0,87,87,87,80,443.333,453,0,2695
2266,0,172,172,172,188.333,70.667,454,0,2695
2267,0,44,44,44,226.333,67.333,454,0,2695
2268,0,48,48,48,281.667,88,454,0,2695
2269,0,183,183,183,284.333,113.333,454,0,2695
2270,0,113,113,113,217.667,94.667,454,0,2695
2271,0,154,154,154,187,71.333,455,0,2695
2272,0,25,25,25,226.333,68,455,0,2695
2273,0,30,30,30,282.333,91.333,455,0,2695
2274,0,175,175,175,267.667,112,455,0,2695
2275,0,82,82,82,217.667,93.333,455,0,2695
2276,0,131,131,131,101.667,66,456,0,2695
2277,0,14,14,14,134.333,84,456,0,2695
2278,0,62,62,62,180.333,125.333,456,0,2695
2279,0,174,174,174,181.667,154,456,0,2695
2280,0,0,0,0,115,104.667,456,0,2695
2281,0,132,132,132,351.333,74,457,0,2695
2282,0,35,35,35,376.667,98,457,0,2695
2283,0,50,50,50,393.333,170.667,457,0,2695
2284,0,152,152,152,368,216.667,457,0,2695
2285,0,3,3,3,352,111.333,457,0,2695
2286,0,126,126,126,419.333,479.333,458,0,2695
2287,0,31,31,31,404.667,438,458,0,2695
2288,0,30,30,30,420.667,360.667,458,0,2695
2289,0,111,111,111,431.333,308.667,458,0,2695
2290,0,49,49,49,429.333,438.667,458,0,2695
2291,0,131,131,131,277.333,472,459,0,2695
2292,0,36,36,36,238,474.667,459,0,2695
2293,0,30,30,30,187.333,435.333,459,0,2695
2294,0,137,137,137,151,413,459,0,2695
2295,0,24,24,24,246.667,450,459,0,2695
2296,0,117,117,117,116.667,426.667,460,0,2695
2297,0,75,75,75,151.333,410.667,460,0,2695
2298,0,13,13,13,212.667,429.333,460,0,2695
2299,0,124,124,124,272.667,423.333,460,0,2695
2300,0,125,125,125,150.667,438,460,0,2695
2301,0,106,106,106,93.333,310,461,0,2695
2302,0,138,138,138,130.667,310.667,461,0,2695
2303,0,35,35,35,161.333,354.667,461,0,2695
2304,0,105,105,105,170.667,388.667,461,0,2695
2305,0,69,69,69,113.333,336.667,461,0,2695
2306,0,111,111,111,80,306.667,462,0,2695
2307,0,49,49,49,114.667,298,462,0,2695
2308,0,27,27,27,165.333,330,462,0,2695
2309,0,129,129,129,187.333,347.333,462,0,2695
2310,0,19,19,19,110,324,462,0,2695
2311,0,113,113,113,42.667,384.667,463,0,2695
2312,0,122,122,122,68,364.667,463,0,2695
2313,0,37,37,37,148.667,360.667,463,0,2695
2314,0,120,120,120,206,334.667,463,0,2695
2315,0,34,34,34,71.333,390,463,0,2695
2316,0,141,141,141,55.333,229.333,464,0,2695
2317,0,20,20,20,74.667,260,464,0,2695
2318,0,14,14,14,56.667,320.667,464,0,2695
2319,0,123,123,123,85.333,401.333,464,0,2695
2320,0,84,84,84,53.333,263.333,464,0,2695
2321,0,69,69,69,48,384,465,0,2695
2322,0,66,66,66,43.333,352,465,0,2695
2323,0,13,13,13,56.667,287.333,465,0,2695
2324,0,166,166,166,88,205.333,465,0,2695
2325,0,11,11,11,62.667,356.667,465,0,2695
2326,0,91,91,91,270,454.667,466,0,2695
2327,0,120,120,120,257.333,420,466,0,2695
2328,0,15,15,15,269.333,367.333,466,0,2695
2329,0,131,131,131,194.667,336,466,0,2695
2330,0,60,60,60,286.667,424,466,0,2695
2331,0,119,119,119,306.667,472,467,0,2695
2332,0,83,83,83,270,475.333,467,0,2695
2333,0,33,33,33,200,448,467,0,2695
2334,0,136,136,136,160.667,428.667,467,0,2695
2335,0,118,118,118,274,448,467,0,2695
2336,0,118,118,118,67.333,473.333,468,0,2695
2337,0,33,33,33,80.667,440.667,468,0,2695
2338,0,65,65,65,150.667,394.667,468,0,2695
2339,0,112,112,112,218.667,396,468,0,2695
2340,0,118,118,118,104,454,468,0,2695
2341,0,80,80,80,44.667,410,469,0,2695
2342,0,49,49,49,55.333,402,469,0,2695
2343,0,29,29,29,74.667,415.333,469,0,2695
2344,0,82,82,82,86,344.667,469,0,2695
2345,0,110,110,110,46.667,428,469,0,2695
2346,0,104,104,104,56,356,470,0,2695
2347,0,118,118,118,69.333,381.333,470,0,2695
2348,0,13,13,13,55.333,433.333,470,0,2695
2349,0,85,85,85,120.667,439.333,470,0,2695
2350,0,55,55,55,48,383.333,470,0,2695
2351,0,117,117,117,47.333,144.667,471,0,2695
2352,0,122,122,122,50.667,118.667,471,0,2695
2353,0,72,72,72,96,152.667,471,0,2695
2354,0,169,169,169,56.667,199.333,471,0,2695
2355,0,48,48,48,64,136,471,0,2695
2356,0,164,164,164,4,5,472,0,2695
2357,0,167,167,167,5,3,472,0,2695
2358,0,168,168,168,11,2,472,0,2695
2359,0,92,92,92,122,437,472,0,2695
2360,0,153,153,153,6,14,472,0,2695
2361,0,117,117,117,173.333,474,473,0,2695
2362,0,129,129,129,153.333,454,473,0,2695
2363,0,11,11,11,142.667,398,473,0,2695
2364,0,95,95,95,104,374,473,0,2695
2365,0,88,88,88,180.667,446.667,473,0,2695
2366,0,84,84,84,405,66,474,0,2695
2367,0,61,61,61,413,97,474,0,2695
2368,0,28,28,28,398,163,474,0,2695
2369,0,114,114,114,349,161,474,0,2695
2370,0,51,51,51,380,99,474,0,2695
2371,0,167,167,167,62.667,186,475,0,2695
2372,0,113,113,113,66,147.333,475,0,2695
2373,0,10,10,10,114.667,90.667,475,0,2695
2374,0,122,122,122,156,89.333,475,0,2695
2375,0,152,152,152,91.333,159.333,475,0,2695
2376,0,122,122,122,52.667,306.667,476,0,2695
2377,0,95,95,95,67.333,335.333,476,0,2695
