scorer,Claire,Claire,Claire,Claire,Claire,Claire,Claire,Claire,Claire,Claire
FinalStimTest/img862329.png,63.5,63.5,94.5,85.0,119.0,156.0,135.5,194.5,67.0,100.5
FinalStimTest/img862472.png,52.0,150.5,68.5,113.0,140.5,108.5,130.5,171.5,85.0,140.5
FinalStimTest/img863371.png,52.5,69.5,88.0,84.5,115.5,139.5,154.5,176.0,62.5,104.0
FinalStimTest/img863755.png,54.5,172.5,80.0,183.5,116.0,248.667,134.0,316.6670000000001,62.0,204.667
FinalStimTest/img864746.png,51.0,88.0,84.5,95.5,132.0,137.5,185.0,148.5,66.5,121.5
FinalStimTest/img864881.png,52.0,120.0,79.0,97.0,160.0,112.0,211.0,150.5,85.0,128.0
FinalStimTest/img865113.png,54.5,66.5,86.0,75.5,140.5,114.0,235.0,95.0,69.5,93.0
FinalStimTest/img865544.png,52.0,82.0,85.5,78.0,143.5,96.5,219.5,103.5,73.0,106.5
FinalStimTest/img865565.png,53.0,125.0,70.5,93.5,136.5,74.5,202.5,108.5,81.0,124.5
FinalStimTest/img866599.png,55.333,249.0,66.0,225.0,127.333,207.667,173.333,269.66700000000003,86.0,245.667
FinalStimTest/img867464.png,57.5,150.5,75.0,126.0,148.0,119.5,229.5,149.0,82.5,153.0
FinalStimTest/img867805.png,50.5,71.5,85.5,78.5,141.0,121.5,157.5,177.5,69.0,102.5
FinalStimTest/img868382.png,52.0,89.5,84.5,80.0,146.0,95.5,212.0,101.5,77.0,110.5
FinalStimTest/img870135.png,,,,,,,93.0,330.0,4.0,15.0
FinalStimTest/img870930.png,136.0,456.667,138.667,418.0,190.0,371.333,259.333,350.667,166.667,432.0
FinalStimTest/img871059.png,134.0,456.667,140.667,417.333,186.667,384.0,236.667,312.0,166.667,437.333
FinalStimTest/img871467.png,148.667,454.667,124.667,423.333,164.0,352.667,233.333,298.0,155.333,416.0
FinalStimTest/img872453.png,61.333,435.333,79.333,410.667,144.667,387.333,186.667,335.333,87.0,435.0
FinalStimTest/img872944.png,188.667,227.0,178.667,260.333,116.667,294.333,75.333,346.333,156.667,239.0
FinalStimTest/img874895.png,58.0,438.333,60.0,395.667,113.333,337.667,158.667,291.6670000000001,85.333,409.667
FinalStimTest/img876614.png,447.333,196.333,416.0,225.0,348.0,242.333,293.333,278.333,406.0,191.667
FinalStimTest/img876931.png,426.667,213.667,427.333,249.0,374.0,272.333,309.333,219.0,399.5,236.5
FinalStimTest/img880627.png,200.0,256.0,164.0,274.0,104.0,300.5,99.5,372.5,163.0,245.5
FinalStimTest/img881722.png,342.0,335.5,349.0,301.0,369.5,251.0,328.5,180.0,376.5,314.5
FinalStimTest/img885856.png,443.5,465.5,414.5,438.5,399.0,378.5,339.0,338.0,446.5,427.5
FinalStimTest/img886667.png,199.0,220.5,205.0,260.0,180.0,328.5,167.0,415.667,175.0,253.0
FinalStimTest/img887425.png,77.333,60.667,98.667,91.333,91.333,160.0,113.333,231.333,67.0,93.5
FinalStimTest/img887854.png,73.5,71.0,89.0,99.5,66.0,163.5,121.0,230.0,65.0,99.5
FinalStimTest/img888162.png,53.0,59.5,82.0,87.5,77.5,160.5,64.5,237.5,54.5,98.5
FinalStimTest/img888716.png,446.0,103.5,421.0,137.0,342.5,145.0,244.667,165.333,408.5,107.5
FinalStimTest/img890534.png,61.5,437.5,69.5,408.5,89.0,355.5,67.0,271.0,87.5,425.0
FinalStimTest/img890650.png,110.0,450.0,95.5,416.0,102.5,335.5,74.0,265.0,124.0,415.5
FinalStimTest/img890894.png,107.5,452.0,93.5,417.0,111.0,358.0,95.0,290.5,126.0,419.0
FinalStimTest/img891780.png,59.5,192.5,84.5,214.0,91.0,274.0,93.5,337.5,62.5,230.0
FinalStimTest/img892571.png,83.5,80.5,100.0,112.5,79.0,173.5,72.0,262.0,70.0,114.0
FinalStimTest/img892674.png,104.5,65.0,111.5,98.0,64.0,156.0,99.0,225.0,84.0,90.5
FinalStimTest/img892687.png,133.0,69.0,122.0,103.5,64.0,148.5,90.5,221.5,101.0,83.5
FinalStimTest/img894598.png,447.5,388.5,408.5,407.0,326.5,397.5,265.0,397.5,409.0,373.5
FinalStimTest2/img000000.png,454.0,44.667,456.667,80.667,448.667,130.0,467.333,206.0,432.0,71.333
FinalStimTest2/img012118.png,434.667,358.0,422.0,322.6670000000001,420.667,256.0,362.667,184.667,450.0,325.333
FinalStimTest2/img012205.png,457.333,396.667,424.0,388.667,416.667,319.333,423.333,225.333,450.667,362.0
FinalStimTest2/img012213.png,458.0,397.333,426.0,388.667,412.0,312.6670000000001,422.0,227.333,450.0,363.333
FinalStimTest2/img012228.png,457.333,398.0,426.667,390.0,414.0,319.333,415.333,229.333,448.0,364.0
FinalStimTest2/img012531.png,453.5,383.0,424.0,397.5,383.0,346.0,366.0,252.0,433.0,360.0
FinalStimTest2/img012548.png,451.0,370.0,420.5,386.5,373.5,332.5,337.5,249.5,426.5,348.5
FinalStimTest2/img012642.png,465.0,293.0,438.5,312.5,366.5,291.0,295.0,248.0,438.5,273.5
FinalStimTest2/img012664.png,465.0,291.0,433.5,306.0,362.0,279.0,276.0,274.5,438.0,270.0
FinalStimTest2/img012804.png,462.0,347.5,431.0,349.0,387.0,285.0,310.0,232.0,458.667,314.0
FinalStimTest2/img012889.png,456.667,403.333,430.0,416.0,386.667,352.667,410.0,282.6670000000001,446.667,373.333
FinalStimTest2/img012897.png,458.0,394.667,434.667,414.667,384.0,355.333,400.667,274.0,441.333,368.667
FinalStimTest2/img013353.png,458.0,388.667,425.333,393.333,391.333,333.333,340.0,254.667,440.667,360.0
FinalStimTest2/img013457.png,464.667,320.0,445.333,344.667,378.667,308.6670000000001,328.0,236.667,442.0,298.6670000000001
FinalStimTest2/img013564.png,461.333,282.6670000000001,429.333,299.333,358.0,275.333,272.0,266.66700000000003,433.333,263.333
FinalStimTest2/img013571.png,463.333,279.333,433.333,296.6670000000001,349.333,269.333,276.0,268.0,432.667,263.333
FinalStimTest2/img013752.png,470.0,278.66700000000003,440.0,289.333,366.0,262.66700000000003,286.0,248.0,442.667,258.0
FinalStimTest2/img013814.png,471.333,284.6670000000001,438.667,292.6670000000001,376.0,259.333,294.0,236.0,443.333,263.333
FinalStimTest2/img013832.png,471.333,287.333,440.0,297.333,374.0,258.66700000000003,298.6670000000001,229.333,444.667,264.66700000000003
FinalStimTest2/img013855.png,470.5,291.5,437.0,301.5,370.5,264.5,302.5,229.5,445.0,268.5
FinalStimTest2/img013876.png,469.5,296.0,438.0,304.0,374.5,263.5,307.0,238.0,445.5,273.0
FinalStimTest2/img013881.png,469.5,297.5,438.0,305.5,380.0,267.0,307.0,228.0,445.5,272.5
FinalStimTest2/img014069.png,404.667,400.0,388.5,361.0,423.0,293.0,364.0,244.0,418.0,364.667
FinalStimTest2/img014201.png,429.333,422.667,393.5,416.5,389.0,337.0,379.5,264.0,420.0,394.0
FinalStimTest2/img014562.png,471.0,189.5,463.5,227.0,410.0,273.0,337.5,321.5,439.5,198.0
FinalStimTest2/img014636.png,478.5,134.0,450.5,150.5,412.0,165.5,447.5,239.5,458.5,117.0
FinalStimTest2/img014818.png,467.5,191.0,440.5,193.0,430.667,115.333,378.667,105.333,466.667,160.0
FinalStimTest2/img014838.png,466.667,260.0,441.5,272.0,437.333,199.667,430.0,107.0,462.667,232.333
FinalStimTest2/img015055.png,473.333,135.0,458.0,157.667,410.667,180.333,446.667,245.667,458.0,113.0
FinalStimTest2/img015197.png,294.0,387.333,319.333,374.667,392.0,389.333,446.0,390.667,318.6670000000001,401.333
FinalStimTest2/img015260.png,347.333,278.66700000000003,324.0,298.0,246.0,282.6670000000001,214.667,337.333,329.333,250.667
FinalStimTest2/img015285.png,385.333,216.667,379.333,249.333,310.6670000000001,275.333,230.0,310.0,351.333,210.667
FinalStimTest2/img015314.png,378.667,116.667,384.667,154.0,352.667,199.333,356.0,293.333,349.333,140.0
FinalStimTest2/img015392.png,421.333,308.0,388.667,297.333,398.667,204.667,392.0,126.0,431.333,274.66700000000003
FinalStimTest2/img015443.png,436.667,363.333,403.333,374.0,374.667,293.333,380.0,197.333,426.0,330.0
FinalStimTest2/img015470.png,444.0,367.333,408.667,377.333,371.333,302.6670000000001,376.667,225.333,428.667,336.0
FinalStimTest2/img015535.png,431.333,208.667,438.0,246.667,410.667,294.0,338.0,328.0,400.667,232.667
FinalStimTest2/img015652.png,469.333,199.333,436.0,198.667,392.0,140.667,384.667,212.0,466.0,163.333
FinalStimTest2/img015665.png,474.0,205.0,440.0,201.5,395.5,145.0,330.5,187.5,467.5,169.0
FinalStimTest2/img015952.png,426.0,361.5,405.5,329.0,421.0,253.0,404.5,173.0,438.0,319.5
FinalStimTest2/img016051.png,443.0,429.5,411.5,415.5,400.5,339.0,394.0,254.0,437.5,399.0
FinalStimTest2/img016212.png,329.0,402.0,330.5,364.0,377.0,300.0,413.5,235.0,360.0,379.5
FinalStimTest2/img016374.png,320.0,195.0,301.5,230.5,247.5,281.0,224.5,356.5,283.0,207.0
FinalStimTest2/img016661.png,484.5,69.0,466.5,89.0,403.5,96.0,336.0,150.5,463.5,61.0
FinalStimTest2/img016809.png,475.0,120.0,448.5,110.0,409.5,77.0,334.0,95.5,470.5,91.5
FinalStimTest2/img016996.png,474.5,112.5,471.0,147.0,448.0,186.5,455.333,263.0,449.5,124.0
FinalStimTest2/img017219.png,471.5,150.0,472.5,187.5,458.0,258.5,436.0,312.333,452.0,177.0
FinalStimTest2/img017407.png,468.0,228.5,456.5,255.5,395.0,241.0,410.0,184.5,452.0,209.5
FinalStimTest2/img017472.png,452.667,381.333,427.333,372.667,446.667,306.0,444.0,217.333,458.667,352.0
FinalStimTest2/img017542.png,147.333,330.667,178.0,341.333,232.667,371.333,289.333,378.667,160.0,365.333
FinalStimTest2/img017836.png,280.333,118.667,274.333,152.667,196.333,141.333,198.333,86.0,249.0,110.667
FinalStimTest2/img017943.png,380.333,204.0,345.667,218.0,296.333,173.333,224.333,103.333,363.667,175.333
FinalStimTest2/img018039.png,420.0,359.333,386.667,370.0,365.333,288.0,329.333,206.0,408.0,330.667
FinalStimTest2/img018235.png,444.0,392.667,405.333,402.667,348.0,362.0,280.0,304.6670000000001,416.0,371.333
FinalStimTest2/img018392.png,474.667,206.0,444.0,223.333,381.333,216.0,327.333,280.66700000000003,446.667,187.333
FinalStimTest2/img018532.png,466.0,254.667,432.667,258.66700000000003,369.333,221.333,287.333,213.333,446.667,226.0
FinalStimTest2/img018539.png,467.333,253.333,433.333,259.333,373.333,225.333,286.6670000000001,208.667,446.0,229.333
FinalStimTest2/img018736.png,470.0,294.6670000000001,436.667,298.6670000000001,383.333,254.0,316.6670000000001,206.0,448.667,267.333
FinalStimTest2/img019157.png,457.333,378.0,432.667,396.667,378.0,372.667,368.667,295.333,430.667,369.333
FinalStimTest2/img019207.png,462.0,276.66700000000003,456.0,315.333,412.667,360.0,339.333,375.333,431.333,302.6670000000001
FinalStimTest2/img019215.png,450.667,257.333,451.333,303.333,421.333,348.0,340.0,374.0,423.333,293.333
FinalStimTest2/img019434.png,458.667,289.333,434.0,264.0,442.667,173.333,378.0,141.0,461.333,256.0
FinalStimTest2/img019831.png,452.0,156.0,430.0,124.0,402.667,71.333,395.333,148.0,461.333,118.0
FinalStimTest2/img019872.png,460.667,228.667,434.667,201.333,422.0,132.0,374.0,59.333,463.333,191.333
FinalStimTest2/img019901.png,461.333,251.333,437.333,228.667,430.667,159.333,382.0,85.333,464.667,215.333
FinalStimTest2/img019904.png,462.667,256.0,436.667,231.333,430.0,157.333,380.0,88.667,464.0,219.333
FinalStimTest2/img020057.png,397.333,375.333,394.0,336.0,430.0,267.333,454.667,190.0,423.333,346.667
FinalStimTest2/img020121.png,396.667,377.333,392.0,338.667,424.0,284.0,471.333,204.0,420.667,347.333
FinalStimTest2/img020438.png,430.0,431.333,399.333,412.0,402.0,342.0,422.667,254.667,427.333,400.667
FinalStimTest2/img020669.png,458.667,284.0,447.333,318.6670000000001,384.667,344.667,326.6670000000001,314.6670000000001,430.0,299.333
FinalStimTest2/img020724.png,466.0,277.333,443.333,301.333,377.333,306.0,336.0,383.333,438.0,271.333
FinalStimTest2/img020754.png,465.333,276.0,442.667,301.333,374.667,298.6670000000001,324.6670000000001,369.333,439.333,269.333
FinalStimTest2/img020819.png,464.667,266.66700000000003,442.667,292.0,362.667,308.0,298.6670000000001,350.667,434.667,262.66700000000003
FinalStimTest2/img020881.png,465.333,267.333,444.667,292.6670000000001,366.667,307.333,289.333,322.0,435.333,261.333
FinalStimTest2/img020982.png,467.333,282.6670000000001,437.333,295.333,360.0,295.333,284.6670000000001,319.333,441.333,264.0
FinalStimTest2/img020999.png,467.333,282.6670000000001,438.0,300.0,360.667,296.0,282.6670000000001,312.6670000000001,440.0,265.333
FinalStimTest2/img021155.png,458.667,376.667,427.333,369.333,387.333,307.333,308.0,283.333,457.333,344.0
FinalStimTest2/img021207.png,438.667,416.0,417.333,396.667,417.333,342.0,378.0,270.66700000000003,444.667,387.333
FinalStimTest2/img021283.png,440.667,416.0,414.0,399.333,405.333,325.333,400.667,254.667,440.0,385.333
FinalStimTest2/img021506.png,408.667,426.0,384.0,401.333,380.667,332.0,400.667,246.0,412.667,392.0
FinalStimTest2/img021697.png,448.667,426.667,419.333,418.667,393.333,353.333,350.0,274.0,438.667,400.0
FinalStimTest2/img021767.png,453.333,370.667,440.0,402.0,380.667,372.0,374.0,280.66700000000003,428.0,374.0
FinalStimTest2/img022034.png,473.333,166.667,464.667,199.333,426.0,226.667,413.333,308.6670000000001,451.333,171.333
FinalStimTest2/img022058.png,474.0,145.0,468.0,176.5,427.5,222.5,403.5,286.5,452.5,153.5
FinalStimTest2/img022080.png,475.5,142.0,468.0,174.0,433.5,196.5,394.5,279.0,453.0,142.5
FinalStimTest2/img022343.png,399.0,46.5,428.0,61.5,451.5,115.0,441.0,189.0,401.0,77.5
FinalStimTest2/img022545.png,296.0,151.0,290.5,115.5,326.5,50.5,386.0,65.5,316.5,132.5
FinalStimTest2/img022620.png,456.0,165.0,436.0,190.5,368.5,137.0,301.5,94.5,438.5,142.5
FinalStimTest2/img022654.png,473.0,175.5,461.0,202.0,399.5,136.0,344.5,97.0,461.0,154.5
FinalStimTest2/img022700.png,295.0,101.5,306.5,71.0,384.5,40.0,449.0,57.0,326.0,90.5
FinalStimTest2/img022976.png,476.0,149.0,458.5,173.5,389.5,178.0,328.5,196.5,455.5,139.5
FinalStimTest2/img023270.png,464.0,241.0,432.5,239.5,367.5,204.5,296.0,171.5,450.0,210.5
FinalStimTest2/img023307.png,460.5,256.0,424.5,254.5,365.5,211.5,284.0,202.5,444.5,223.5
FinalStimTest2/img023313.png,460.5,257.0,425.5,256.0,367.0,212.5,285.5,200.5,444.5,226.0
FinalStimTest2/img023459.png,436.5,357.5,410.5,331.5,391.0,267.0,337.5,193.0,440.0,321.0
FinalStimTest2/img023519.png,435.0,366.0,408.0,341.5,383.0,269.5,363.5,189.0,435.0,329.5
FinalStimTest2/img023652.png,443.0,373.0,409.0,360.0,385.0,283.0,334.5,209.5,436.5,339.0
FinalStimTest2/img023706.png,445.5,387.5,413.0,372.0,386.0,291.5,353.0,213.5,439.0,353.5
FinalStimTest2/img023715.png,444.5,390.0,413.0,374.5,385.0,301.0,353.5,218.5,439.5,356.0
FinalStimTest2/img023782.png,445.5,397.0,411.5,381.0,383.5,305.0,349.5,237.5,439.5,364.0
FinalStimTest2/img023970.png,440.5,404.5,410.0,381.5,383.0,312.5,344.0,244.5,439.5,370.5
FinalStimTest2/img024004.png,419.0,417.5,398.5,386.5,394.0,323.5,344.0,247.0,430.0,381.0
FinalStimTest2/img024023.png,457.0,316.0,433.5,336.5,371.0,335.5,319.0,290.0,428.5,309.0
FinalStimTest2/img024025.png,456.0,313.0,434.5,334.0,372.5,334.0,327.5,284.5,426.0,306.0
FinalStimTest2/img024242.png,150.0,382.0,162.0,348.667,234.667,303.333,275.333,232.0,186.0,370.0
FinalStimTest2/img024719.png,236.667,358.667,266.0,342.667,322.333,353.333,367.0,319.333,262.333,374.0
FinalStimTest2/img024723.png,236.333,359.333,265.66700000000003,344.0,324.333,347.333,364.333,318.0,261.66700000000003,373.333
FinalStimTest2/img024735.png,237.0,360.0,265.66700000000003,343.333,320.333,350.0,377.0,341.333,263.0,372.667
FinalStimTest2/img024796.png,237.0,253.333,262.333,280.0,263.66700000000003,350.667,333.0,371.333,233.667,288.0
FinalStimTest2/img024826.png,218.333,206.667,247.667,231.333,253.0,295.333,299.6670000000001,362.667,218.0,243.0
FinalStimTest2/img024900.png,217.0,203.333,245.667,222.667,253.667,286.0,285.6670000000001,338.0,216.333,236.0
FinalStimTest2/img024974.png,125.667,150.667,167.0,156.0,205.667,215.333,262.333,273.333,147.667,180.667
FinalStimTest2/img025023.png,76.333,119.333,117.0,122.667,159.667,176.667,234.333,219.333,99.0,148.667
FinalStimTest2/img025359.png,,,,,,,262.0,341.0,3.0,17.0
FinalStimTest2/img025478.png,337.0,401.0,298.0,403.333,234.0,380.667,199.333,306.6670000000001,305.333,380.0
FinalStimTest2/img025538.png,260.0,384.0,292.0,360.667,342.0,356.0,285.333,304.6670000000001,296.6670000000001,384.0
FinalStimTest2/img025572.png,157.333,398.0,188.667,375.333,256.0,387.333,326.0,330.0,177.333,401.333
FinalStimTest2/img025702.png,363.333,400.0,322.6670000000001,400.667,257.333,380.0,180.667,344.0,331.333,377.333
FinalStimTest2/img025779.png,157.0,389.0,180.5,364.5,247.0,378.0,333.333,395.333,186.0,386.667
FinalStimTest2/img025856.png,250.667,356.0,222.667,372.0,194.667,320.6670000000001,275.333,293.333,226.667,348.0
FinalStimTest2/img025874.png,310.0,338.0,291.333,362.0,219.333,358.667,200.667,285.333,278.66700000000003,335.333
FinalStimTest2/img026007.png,426.0,264.0,405.333,295.333,340.667,326.6670000000001,303.333,376.667,391.333,266.0
FinalStimTest2/img026074.png,426.0,264.66700000000003,406.667,295.333,344.667,323.333,319.333,378.0,391.333,267.333
FinalStimTest2/img026150.png,451.333,232.0,430.0,264.0,370.0,294.0,341.333,353.333,416.0,236.0
FinalStimTest2/img026163.png,451.333,233.333,431.333,264.0,368.667,294.6670000000001,354.0,357.333,415.333,234.0
FinalStimTest2/img026467.png,448.0,360.0,431.333,332.0,448.667,275.333,404.667,194.667,449.333,333.333
FinalStimTest2/img026668.png,297.333,390.0,265.333,382.0,276.66700000000003,328.667,322.0,382.0,281.333,364.667
FinalStimTest2/img026799.png,410.667,404.0,398.667,395.333,404.667,343.333,354.667,281.333,418.667,393.333
FinalStimTest2/img026821.png,435.333,401.333,419.333,391.333,413.333,346.667,416.667,290.0,435.333,381.333
FinalStimTest2/img026824.png,426.0,400.0,417.333,392.0,418.0,354.0,411.333,282.6670000000001,433.333,389.333
FinalStimTest2/img026997.png,173.333,392.0,202.0,370.0,260.0,363.0,333.5,363.5,203.333,396.0
FinalStimTest2/img027138.png,84.0,332.667,124.0,319.333,176.667,359.333,244.667,384.667,112.0,349.333
FinalStimTest2/img027148.png,88.0,386.0,103.333,349.333,169.333,344.667,198.667,394.667,118.667,375.333
FinalStimTest2/img027149.png,88.0,388.0,103.0,351.5,170.5,341.0,195.5,392.0,118.5,377.0
FinalStimTest2/img027159.png,114.0,397.5,104.5,368.5,172.5,332.5,198.0,386.0,133.0,378.0
FinalStimTest2/img027374.png,307.0,410.667,311.0,379.333,363.667,330.0,408.333,269.333,337.0,397.333
FinalStimTest2/img027694.png,151.667,386.0,177.0,360.667,251.667,360.0,333.667,364.667,186.333,387.333
FinalStimTest2/img027710.png,104.0,388.0,130.0,366.0,206.0,372.667,285.333,340.0,136.667,387.333
FinalStimTest2/img027845.png,42.5,394.5,65.0,366.0,115.5,363.0,179.5,343.5,77.5,392.5
FinalStimTest2/img028038.png,101.0,253.5,121.5,282.5,99.5,334.0,105.5,389.5,87.0,282.0
FinalStimTest2/img028088.png,103.0,251.0,122.0,280.0,101.0,331.0,111.0,380.5,87.5,279.0
FinalStimTest2/img028097.png,102.0,251.0,121.0,276.5,100.5,328.0,127.5,369.5,87.0,276.5
FinalStimTest2/img028565.png,433.0,182.5,408.5,201.0,351.5,187.0,307.0,211.0,406.5,169.5
FinalStimTest2/img028585.png,434.5,183.5,412.0,203.0,348.0,186.5,300.5,187.0,409.5,169.0
FinalStimTest2/img028837.png,455.5,226.0,426.0,222.0,389.0,179.0,344.0,137.5,443.5,197.0
FinalStimTest2/img029249.png,83.0,385.0,109.5,352.5,184.0,350.0,261.333,330.667,121.333,382.667
FinalStimTest2/img029331.png,71.333,374.0,103.333,349.333,171.333,350.0,241.333,346.0,109.333,382.0
FinalStimTest2/img029396.png,45.333,336.667,85.333,331.333,133.333,359.333,223.333,358.0,72.0,356.667
FinalStimTest2/img029413.png,46.0,330.0,86.667,324.0,143.333,361.333,214.667,370.667,72.0,354.667
FinalStimTest2/img029443.png,46.667,329.333,85.333,322.0,137.333,356.0,216.0,378.0,73.333,352.0
FinalStimTest2/img029523.png,58.0,307.333,96.0,310.6670000000001,132.667,354.0,202.667,382.0,75.5,340.0
FinalStimTest2/img029657.png,80.667,169.333,111.333,196.667,102.0,264.0,130.667,323.333,76.667,205.333
FinalStimTest2/img029665.png,80.667,168.0,111.333,193.333,104.0,255.333,130.0,324.0,76.0,203.333
FinalStimTest2/img030021.png,100.0,1.3330000000000002,136.667,16.0,155.333,76.667,217.333,144.667,110.667,32.667
FinalStimTest2/img030427.png,69.333,81.333,94.667,114.0,84.667,183.333,151.333,236.667,67.333,120.0
FinalStimTest2/img030690.png,179.333,35.333,160.667,68.0,112.0,93.333,171.333,166.0,143.333,37.333
FinalStimTest2/img030739.png,210.667,22.667,197.333,60.0,144.667,80.0,112.0,158.0,175.333,34.0
FinalStimTest2/img030771.png,262.66700000000003,43.333,233.333,68.0,158.0,66.667,118.667,126.0,227.333,36.667
FinalStimTest2/img030772.png,264.0,44.0,234.667,70.0,160.667,68.0,115.333,124.0,229.333,35.333
FinalStimTest2/img030779.png,270.66700000000003,38.667,241.333,66.667,166.667,68.667,112.667,108.0,234.667,34.667
FinalStimTest2/img030793.png,280.66700000000003,36.0,252.0,64.667,180.667,64.667,113.333,86.667,243.333,32.667
FinalStimTest2/img031056.png,372.0,33.0,355.0,69.0,277.0,55.0,243.0,42.0,344.0,35.0
FinalStimTest2/img031319.png,268.0,25.0,306.0,18.0,359.0,38.0,416.0,114.0,301.0,42.0
FinalStimTest2/img031334.png,245.0,21.0,279.0,17.0,335.0,33.0,419.0,80.0,272.0,40.0
FinalStimTest2/img031416.png,162.0,28.0,188.0,31.0,237.0,62.0,303.0,96.0,177.0,51.0
FinalStimTest2/img031554.png,88.0,275.0,84.0,244.0,108.0,194.0,98.0,115.0,111.0,255.0
FinalStimTest2/img031580.png,102.0,320.0,89.0,291.0,107.0,220.0,125.0,144.0,117.0,293.0
FinalStimTest2/img031602.png,96.0,374.0,84.0,343.0,97.0,287.0,117.0,205.0,111.0,343.0
FinalStimTest2/img031748.png,83.0,395.0,89.0,367.0,139.0,319.0,93.0,270.0,110.0,388.0
FinalStimTest2/img031767.png,87.0,396.0,101.0,367.0,137.0,315.0,111.0,267.0,116.0,390.0
FinalStimTest2/img031841.png,120.0,391.0,94.0,367.0,105.0,305.0,155.0,227.0,122.0,361.0
FinalStimTest2/img031891.png,253.0,408.0,214.0,404.0,145.0,375.0,98.0,307.0,222.0,380.0
FinalStimTest2/img031950.png,289.0,404.0,290.0,384.0,266.0,356.0,196.0,328.0,309.0,385.0
FinalStimTest2/img032143.png,208.0,409.0,194.0,380.0,256.0,342.0,290.0,393.0,224.0,383.0
FinalStimTest2/img032216.png,169.0,400.0,176.0,363.0,234.0,347.0,292.0,345.0,200.0,382.0
FinalStimTest2/img032740.png,73.0,400.0,65.0,365.0,93.0,306.0,74.0,226.0,92.0,372.0
FinalStimTest2/img032961.png,107.0,397.0,137.0,369.0,189.0,347.0,157.0,266.0,142.0,394.0
FinalStimTest2/img032980.png,81.0,391.0,100.0,371.0,162.0,359.0,198.0,278.0,112.0,392.0
FinalStimTest2/img033047.png,,,,,,,108.0,322.0,12.0,4.0
FinalStimTest2/img033203.png,53.0,350.0,65.0,312.0,113.0,270.0,188.0,241.0,87.0,330.0
FinalStimTest2/img033368.png,130.0,397.0,139.0,363.0,159.0,317.0,90.0,276.0,160.0,381.0
FinalStimTest2/img033501.png,256.0,392.0,219.0,377.0,170.0,327.0,195.0,261.0,240.0,361.0
FinalStimTest2/img033856.png,408.0,397.0,370.0,400.0,329.0,367.0,257.0,321.0,379.0,377.0
FinalStimTest2/img034019.png,411.0,397.0,375.0,399.0,324.0,362.0,256.0,334.0,386.0,375.0
FinalStimTest2/img034290.png,411.0,385.0,379.0,395.0,321.0,371.0,250.0,355.0,385.0,369.0
FinalStimTest2/img034441.png,448.0,375.0,424.0,388.0,357.0,370.0,289.0,367.0,427.0,360.0
FinalStimTest2/img034477.png,447.0,376.0,424.0,388.0,368.0,370.0,288.0,374.0,426.0,358.0
FinalStimTest2/img034905.png,447.0,378.0,420.0,388.0,351.0,373.0,297.0,388.0,425.0,361.0
FinalStimTest2/img034989.png,447.0,392.0,420.0,392.0,361.0,369.0,301.0,337.0,425.0,369.0
FinalStimTest2/img035391.png,361.0,412.0,329.0,392.0,345.0,325.0,421.0,328.0,358.0,382.0
FinalStimTest2/img035916.png,458.0,148.0,443.0,151.0,410.0,174.0,414.0,221.0,447.0,133.0
FinalStimTest2/img036275.png,,,,,6.0,11.0,386.0,312.0,16.0,4.0
FinalStimTest2/img036282.png,449.0,368.0,444.0,392.0,393.0,383.0,380.0,326.0,434.0,348.0
FinalStimTest2/img036731.png,455.0,193.0,433.0,181.0,432.0,122.0,364.0,54.0,456.0,162.0
FinalStimTest2/img036814.png,446.0,356.0,425.0,359.0,423.0,296.0,456.0,203.0,446.0,327.0
FinalStimTest2/img036941.png,439.0,401.0,413.0,399.0,410.0,359.0,412.0,286.0,441.0,383.0
FinalStimTest2/img037143.png,446.0,379.0,433.0,398.0,389.0,372.0,337.0,276.0,433.0,360.0
FinalStimTest2/img037281.png,459.0,138.0,443.0,129.0,401.0,119.0,439.0,191.0,453.0,106.0
FinalStimTest2/img037301.png,460.0,149.0,438.0,152.0,409.0,105.0,348.0,143.0,457.0,120.0
FinalStimTest2/img037319.png,416.0,216.0,400.0,183.0,425.0,141.0,392.0,95.0,429.0,188.0
FinalStimTest2/img037389.png,440.0,350.0,414.0,333.0,417.0,269.0,420.0,175.0,446.0,317.0
FinalStimTest2/img037484.png,446.0,376.0,423.0,376.0,420.0,322.0,436.0,220.0,447.0,347.0
FinalStimTest2/img037571.png,451.0,339.0,440.0,356.0,389.0,355.0,421.0,289.0,433.0,331.0
FinalStimTest2/img037703.png,457.0,113.0,454.0,145.0,424.0,195.0,403.0,267.0,437.0,129.0
FinalStimTest2/img037888.png,446.0,39.0,454.0,68.0,441.0,117.0,442.0,205.0,430.0,65.0
FinalStimTest2/img038180.png,457.0,183.0,435.0,194.0,408.0,152.0,327.0,88.0,450.0,160.0
FinalStimTest2/img038264.png,458.0,186.0,435.0,186.0,401.0,146.0,329.0,90.0,447.0,160.0
FinalStimTest2/img038297.png,457.0,186.0,433.0,186.0,393.0,137.0,328.0,81.0,447.0,158.0
FinalStimTest2/img038368.png,457.0,185.0,434.0,191.0,399.0,133.0,328.0,83.0,451.0,157.0
FinalStimTest2/img038406.png,462.0,116.0,453.0,146.0,406.0,149.0,381.0,64.0,443.0,107.0
FinalStimTest2/img038565.png,462.0,135.0,440.0,150.0,372.0,118.0,303.0,110.0,446.0,112.0
FinalStimTest2/img038576.png,462.0,135.0,440.0,150.0,381.0,130.0,310.0,92.0,446.0,114.0
